2024-05-23 19:56:08,427 [background-preinit] INFO  o.h.validator.internal.util.Version                - HV000001: Hibernate Validator 6.2.0.Final
2024-05-23 19:58:36,837 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:36,0.002
2024-05-23 19:58:37,268 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:37,0.002
2024-05-23 19:58:38,101 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:38,0.002
2024-05-23 19:58:38,364 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:38,0.003
2024-05-23 19:58:38,792 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:38,0.002
2024-05-23 19:58:39,583 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:39,0.002
2024-05-23 19:58:39,836 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:39,0.003
2024-05-23 19:58:39,840 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/editContent,,2024-05-23 19:58:39,0.006
2024-05-23 19:58:40,271 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:40,0.003
2024-05-23 19:58:40,793 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:40,0.003
2024-05-23 19:58:41,271 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:41,0.002
2024-05-23 19:58:41,793 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:41,0.003
2024-05-23 19:58:42,583 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:42,0.002
2024-05-23 19:58:42,852 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:42,0.002
2024-05-23 19:58:43,269 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:43,0.002
2024-05-23 19:58:44,109 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:44,0.002
2024-05-23 19:58:44,359 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:44,0.002
2024-05-23 19:58:44,797 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:44,0.002
2024-05-23 19:58:45,579 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:45,0.003
2024-05-23 19:58:45,846 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:45,0.002
2024-05-23 19:58:46,133 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/editContent,,2024-05-23 19:58:46,0.04
2024-05-23 19:58:46,299 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:46,0.002
2024-05-23 19:58:46,793 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:46,0.004
2024-05-23 19:58:47,268 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:47,0.002
2024-05-23 19:58:48,109 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:48,0.002
2024-05-23 19:58:48,375 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:48,0.002
2024-05-23 19:58:48,797 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:48,0.002
2024-05-23 19:58:49,570 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:49,0.003
2024-05-23 19:58:49,835 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:49,0.003
2024-05-23 19:58:50,269 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:50,0.003
2024-05-23 19:58:51,110 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:51,0.002
2024-05-23 19:58:51,362 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:51,0.003
2024-05-23 19:58:51,797 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:51,0.002
2024-05-23 19:58:52,576 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:52,0.003
2024-05-23 19:58:52,842 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:52,0.002
2024-05-23 19:58:53,268 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:53,0.002
2024-05-23 19:58:54,111 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:54,0.002
2024-05-23 19:58:54,305 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/editContent,,2024-05-23 19:58:54,0.04
2024-05-23 19:58:54,362 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:54,0.002
2024-05-23 19:58:54,796 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:54,0.002
2024-05-23 19:58:55,579 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:55,0.004
2024-05-23 19:58:55,867 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:55,0.008
2024-05-23 19:58:56,114 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/editContent,,2024-05-23 19:58:56,0.005
2024-05-23 19:58:56,269 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:56,0.003
2024-05-23 19:58:57,108 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:57,0.002
2024-05-23 19:58:57,375 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:57,0.003
2024-05-23 19:58:57,796 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:57,0.002
